i	height	delta	push_m	rock_m	push_i
16129	24736	3	4570	4	95389
16130	24736	0	4575	0	95394
16131	24737	1	4582	1	95401
16132	24740	3	4586	2	95405
16133	24743	3	4590	3	95409
16134	24743	0	4594	4	95413
16135	24743	0	4602	0	95421
16136	24744	1	4616	1	95435
16137	24747	3	4620	2	95439
16138	24747	0	4624	3	95443
16139	24748	1	4634	4	95453
16140	24749	1	4641	0	95460
16141	24749	0	4646	1	95465
16142	24751	2	4651	2	95470
16143	24754	3	4656	3	95475
16144	24754	0	4660	4	95479
16145	24754	0	4669	0	95488
16146	24755	1	4675	1	95494
16147	24758	3	4679	2	95498
16148	24761	3	4683	3	95502
16149	24763	2	4687	4	95506
16150	24763	0	4693	0	95512
16151	24764	1	4701	1	95520
16152	24766	2	4705	2	95524
16153	24768	2	4710	3	95529
16154	24770	2	4715	4	95534
16155	24770	0	4721	0	95540
16156	24771	1	4729	1	95548
16157	24774	3	4733	2	95552
16158	24776	2	4737	3	95556
16159	24778	2	4742	4	95561
16160	24780	2	4748	0	95567
16161	24781	1	4752	1	95571
16162	24784	3	4756	2	95575
16163	24784	0	4760	3	95579
16164	24788	4	4767	4	95586
16165	24788	0	4771	0	95590
16166	24788	0	4779	1	95598
16167	24790	2	4785	2	95604
16168	24792	2	4790	3	95609
16169	24793	1	4795	4	95614
16170	24793	0	4802	0	95621
16171	24794	1	4812	1	95631
16172	24796	2	4816	2	95635
16173	24798	2	4821	3	95640
16174	24802	4	4826	4	95645
16175	24804	2	4830	0	95649
16176	24805	1	4834	1	95653
16177	24808	3	4838	2	95657
16178	24811	3	4842	3	95661
16179	24813	2	4846	4	95665
16180	24813	0	4852	0	95671
16181	24813	0	4875	1	95694
16182	24813	0	4885	2	95704
16183	24816	3	4894	3	95713
16184	24816	0	4898	4	95717
16185	24816	0	4908	0	95727
16186	24817	1	4917	1	95736
16187	24820	3	4921	2	95740
16188	24820	0	4925	3	95744
16189	24822	2	4932	4	95751
16190	24824	2	4938	0	95757
16191	24825	1	4942	1	95761
16192	24828	3	4946	2	95765
16193	24831	3	4950	3	95769
16194	24833	2	4954	4	95773
16195	24835	2	4960	0	95779
16196	24836	1	4964	1	95783
16197	24839	3	4968	2	95787
16198	24842	3	4972	3	95791
16199	24844	2	4976	4	95795
16200	24846	2	4982	0	95801
16201	24847	1	4986	1	95805
16202	24849	2	4990	2	95809
16203	24851	2	4995	3	95814
16204	24855	4	5000	4	95819
16205	24855	0	5004	0	95823
16206	24856	1	5014	1	95833
16207	24858	2	5018	2	95837
16208	24861	3	5023	3	95842
16209	24861	0	5027	4	95846
16210	24861	0	5036	0	95855
16211	24862	1	5042	1	95861
16212	24865	3	5046	2	95865
16213	24868	3	5050	3	95869
16214	24872	4	5054	4	95873
16215	24872	0	5058	0	95877
16216	24873	1	5078	1	95897
16217	24873	0	5082	2	95901
16218	24876	3	5093	3	95912
16219	24876	0	5097	4	95916
16220	24876	0	5108	0	95927
16221	24877	1	5114	1	95933
16222	24880	3	5118	2	95937
16223	24882	2	5122	3	95941
16224	24884	2	5127	4	95946
16225	24884	0	5133	0	95952
16226	24885	1	5141	1	95960
16227	24888	3	5145	2	95964
16228	24891	3	5149	3	95968
16229	24891	0	5153	4	95972
16230	24891	0	5163	0	95982
16231	24892	1	5169	1	95988
16232	24895	3	5173	2	95992
16233	24898	3	5177	3	95996
16234	24900	2	5181	4	96000
16235	24902	2	5187	0	96006
16236	24903	1	5191	1	96010
16237	24906	3	5195	2	96014
16238	24908	2	5199	3	96018
16239	24910	2	5204	4	96023
16240	24910	0	5210	0	96029
16241	24911	1	5218	1	96037
16242	24913	2	5222	2	96041
16243	24914	1	5227	3	96046
16244	24916	2	5233	4	96052
16245	24916	0	5239	0	96058
16246	24917	1	5245	1	96064
16247	24920	3	5249	2	96068
16248	24923	3	5253	3	96072
16249	24925	2	5257	4	96076
16250	24927	2	5263	0	96082
16251	24927	0	5267	1	96086
16252	24930	3	5275	2	96094
16253	24932	2	5279	3	96098
16254	24934	2	5284	4	96103
16255	24936	2	5290	0	96109
16256	24937	1	5294	1	96113
16257	24940	3	5298	2	96117
16258	24943	3	5302	3	96121
16259	24945	2	5306	4	96125
16260	24945	0	5312	0	96131
16261	24946	1	5320	1	96139
16262	24946	0	5324	2	96143
16263	24949	3	5332	3	96151
16264	24949	0	5336	4	96155
16265	24951	2	5344	0	96163
16266	24952	1	5348	1	96167
16267	24955	3	5352	2	96171
16268	24958	3	5356	3	96175
16269	24962	4	5360	4	96179
16270	24962	0	5364	0	96183
16271	24963	1	5374	1	96193
16272	24966	3	5378	2	96197
16273	24966	0	5382	3	96201
16274	24968	2	5389	4	96208
16275	24968	0	5395	0	96214
16276	24969	1	5401	1	96220
16277	24972	3	5405	2	96224
16278	24974	2	5409	3	96228
16279	24974	0	5414	4	96233
16280	24974	0	5434	0	96253
16281	24975	1	5444	1	96263
16282	24978	3	5448	2	96267
16283	24978	0	5452	3	96271
16284	24981	3	5459	4	96278
16285	24981	0	5464	0	96283
16286	24982	1	5477	1	96296
16287	24982	0	5481	2	96300
16288	24985	3	5490	3	96309
16289	24987	2	5494	4	96313
16290	24989	2	5500	0	96319
16291	24990	1	5504	1	96323
16292	24992	2	5508	2	96327
16293	24994	2	5513	3	96332
16294	24994	0	5518	4	96337
16295	24996	2	5534	0	96353
16296	24996	0	5538	1	96357
16297	24999	3	5546	2	96365
16298	25001	2	5550	3	96369
16299	25001	0	5555	4	96374
16300	25001	0	5567	0	96386
16301	25002	1	5575	1	96394
16302	25004	2	5579	2	96398
16303	25007	3	5584	3	96403
16304	25007	0	5588	4	96407
16305	25007	0	5597	0	96416
16306	25008	1	5603	1	96422
16307	25010	2	5607	2	96426
16308	25012	2	5612	3	96431
16309	25012	0	5617	4	96436
16310	25014	2	5625	0	96444
16311	25014	0	5629	1	96448
16312	25016	2	5635	2	96454
16313	25018	2	5640	3	96459
16314	25020	2	5645	4	96464
16315	25020	0	5651	0	96470
16316	25021	1	5659	1	96478
16317	25021	0	5663	2	96482
16318	25024	3	5670	3	96489
16319	25024	0	5674	4	96493
16320	25024	0	5688	0	96507
16321	25025	1	5694	1	96513
16322	25027	2	5698	2	96517
16323	25028	1	5703	3	96522
16324	25030	2	5709	4	96528
16325	25030	0	5715	0	96534
16326	25031	1	5723	1	96542
16327	25033	2	5727	2	96546
16328	25034	1	5732	3	96551
16329	25037	3	5738	4	96557
16330	25037	0	5743	0	96562
16331	25037	0	5752	1	96571
16332	25038	1	5759	2	96578
16333	25041	3	5765	3	96584
16334	25041	0	5769	4	96588
16335	25041	0	5782	0	96601
16336	25042	1	5788	1	96607
16337	25045	3	5792	2	96611
16338	25048	3	5796	3	96615
16339	25052	4	5800	4	96619
16340	25052	0	5804	0	96623
16341	25052	0	5823	1	96642
16342	25052	0	5833	2	96652
16343	25055	3	5842	3	96661
16344	25055	0	5846	4	96665
16345	25055	0	5858	0	96677
16346	25055	0	5867	1	96686
16347	25057	2	5873	2	96692
16348	25060	3	5878	3	96697
16349	25060	0	5882	4	96701
16350	25062	2	5890	0	96709
16351	25063	1	5894	1	96713
16352	25066	3	5898	2	96717
16353	25068	2	5902	3	96721
16354	25070	2	5907	4	96726
16355	25070	0	5913	0	96732
16356	25070	0	5922	1	96741
16357	25072	2	5928	2	96747
16358	25075	3	5933	3	96752
16359	25075	0	5937	4	96756
16360	25075	0	5947	0	96766
16361	25076	1	5953	1	96772
16362	25079	3	5957	2	96776
16363	25081	2	5961	3	96780
16364	25082	1	5966	4	96785
16365	25084	2	5973	0	96792
16366	25085	1	5977	1	96796
16367	25088	3	5981	2	96800
16368	25091	3	5985	3	96804
16369	25093	2	5989	4	96808
16370	25093	0	5995	0	96814
16371	25094	1	6007	1	96826
16372	25094	0	6011	2	96830
16373	25097	3	6019	3	96838
16374	25097	0	6023	4	96842
16375	25097	0	6045	0	96864
16376	25098	1	6052	1	96871
16377	25101	3	6056	2	96875
16378	25104	3	6060	3	96879
16379	25106	2	6064	4	96883
16380	25108	2	6070	0	96889
16381	25108	0	6074	1	96893
16382	25110	2	6082	2	96901
16383	25112	2	6087	3	96906
16384	25112	0	6092	4	96911
16385	25114	2	6100	0	96919
16386	25114	0	6104	1	96923
16387	25117	3	6112	2	96931
16388	25119	2	6116	3	96935
16389	25121	2	6121	4	96940
16390	25121	0	6127	0	96946
16391	25122	1	6135	1	96954
16392	25125	3	6139	2	96958
16393	25125	0	6143	3	96962
16394	25127	2	6150	4	96969
16395	25127	0	6156	0	96975
16396	25128	1	6176	1	96995
16397	25131	3	6180	2	96999
16398	25134	3	6184	3	97003
16399	25136	2	6188	4	97007
16400	25136	0	6194	0	97013
16401	25137	1	6200	1	97019
16402	25140	3	6204	2	97023
16403	25143	3	6208	3	97027
16404	25145	2	6212	4	97031
16405	25145	0	6218	0	97037
16406	25146	1	6224	1	97043
16407	25149	3	6228	2	97047
16408	25151	2	6232	3	97051
16409	25155	4	6237	4	97056
16410	25157	2	6241	0	97060
16411	25158	1	6245	1	97064
16412	25159	1	6249	2	97068
16413	25161	2	6255	3	97074
16414	25162	1	6260	4	97079
16415	25162	0	6267	0	97086
16416	25163	1	6274	1	97093
16417	25166	3	6278	2	97097
16418	25169	3	6282	3	97101
16419	25171	2	6286	4	97105
16420	25171	0	6292	0	97111
16421	25172	1	6298	1	97117
16422	25175	3	6302	2	97121
16423	25178	3	6306	3	97125
16424	25178	0	6310	4	97129
16425	25178	0	6327	0	97146
16426	25179	1	6338	1	97157
16427	25181	2	6342	2	97161
16428	25184	3	6347	3	97166
16429	25184	0	6351	4	97170
16430	25186	2	6360	0	97179
16431	25187	1	6364	1	97183
16432	25190	3	6368	2	97187
16433	25190	0	6372	3	97191
16434	25194	4	6379	4	97198
16435	25194	0	6383	0	97202
16436	25195	1	6391	1	97210
16437	25198	3	6395	2	97214
16438	25201	3	6399	3	97218
16439	25201	0	6403	4	97222
16440	25201	0	6413	0	97232
16441	25202	1	6419	1	97238
16442	25205	3	6423	2	97242
16443	25207	2	6427	3	97246
16444	25207	0	6432	4	97251
16445	25208	1	6441	0	97260
16446	25209	1	6446	1	97265
16447	25212	3	6450	2	97269
16448	25214	2	6454	3	97273
16449	25215	1	6459	4	97278
16450	25216	1	6466	0	97285
16451	25217	1	6471	1	97290
16452	25219	2	6475	2	97294
16453	25222	3	6480	3	97299
16454	25224	2	6484	4	97303
16455	25224	0	6490	0	97309
16456	25225	1	6501	1	97320
16457	25228	3	6505	2	97324
16458	25231	3	6509	3	97328
16459	25233	2	6513	4	97332
16460	25235	2	6519	0	97338
16461	25236	1	6523	1	97342
16462	25239	3	6527	2	97346
16463	25239	0	6531	3	97350
16464	25240	1	6538	4	97357
16465	25241	1	6545	0	97364
16466	25241	0	6550	1	97369
16467	25244	3	6555	2	97374
16468	25246	2	6559	3	97378
16469	25246	0	6564	4	97383
16470	25246	0	6573	0	97392
16471	25247	1	6579	1	97398
16472	25250	3	6583	2	97402
16473	25253	3	6587	3	97406
16474	25255	2	6591	4	97410
16475	25255	0	6597	0	97416
16476	25256	1	6603	1	97422
16477	25259	3	6607	2	97426
16478	25262	3	6611	3	97430
16479	25264	2	6615	4	97434
16480	25264	0	6621	0	97440
16481	25265	1	6640	1	97459
16482	25268	3	6644	2	97463
16483	25271	3	6648	3	97467
16484	25275	4	6652	4	97471
16485	25275	0	6656	0	97475
16486	25275	0	6666	1	97485
16487	25275	0	6674	2	97493
16488	25278	3	6681	3	97500
16489	25280	2	6685	4	97504
16490	25280	0	6691	0	97510
16491	25281	1	6697	1	97516
16492	25284	3	6701	2	97520
16493	25284	0	6705	3	97524
16494	25288	4	6712	4	97531
16495	25290	2	6716	0	97535
16496	25291	1	6720	1	97539
16497	25294	3	6724	2	97543
16498	25296	2	6728	3	97547
16499	25297	1	6733	4	97552
16500	25297	0	6740	0	97559
16501	25298	1	6747	1	97566
16502	25301	3	6751	2	97570
16503	25304	3	6755	3	97574
16504	25304	0	6759	4	97578
16505	25304	0	6784	0	97603
16506	25305	1	6805	1	97624
16507	25307	2	6809	2	97628
16508	25310	3	6814	3	97633
16509	25310	0	6818	4	97637
16510	25312	2	6827	0	97646
16511	25313	1	6831	1	97650
16512	25315	2	6835	2	97654
16513	25316	1	6840	3	97659
16514	25318	2	6846	4	97665
16515	25318	0	6852	0	97671
16516	25319	1	6858	1	97677
16517	25322	3	6862	2	97681
16518	25325	3	6866	3	97685
16519	25325	0	6870	4	97689
16520	25325	0	6880	0	97699
16521	25326	1	6886	1	97705
16522	25329	3	6890	2	97709
16523	25332	3	6894	3	97713
16524	25334	2	6898	4	97717
16525	25336	2	6904	0	97723
16526	25337	1	6908	1	97727
16527	25339	2	6912	2	97731
16528	25342	3	6917	3	97736
16529	25342	0	6921	4	97740
16530	25342	0	6930	0	97749
16531	25342	0	6939	1	97758
16532	25345	3	6944	2	97763
16533	25347	2	6948	3	97767
16534	25351	4	6953	4	97772
16535	25351	0	6957	0	97776
16536	25352	1	6967	1	97786
16537	25355	3	6971	2	97790
16538	25357	2	6975	3	97794
16539	25358	1	6980	4	97799
16540	25359	1	6987	0	97806
16541	25359	0	6992	1	97811
16542	25362	3	6997	2	97816
16543	25364	2	7001	3	97820
16544	25366	2	7006	4	97825
16545	25366	0	7012	0	97831
16546	25367	1	7018	1	97837
16547	25368	1	7022	2	97841
16548	25370	2	7028	3	97847
16549	25371	1	7033	4	97852
16550	25371	0	7040	0	97859
16551	25371	0	7047	1	97866
16552	25373	2	7052	2	97871
16553	25375	2	7057	3	97876
16554	25379	4	7062	4	97881
16555	25379	0	7066	0	97885
16556	25380	1	7076	1	97895
16557	25383	3	7080	2	97899
16558	25386	3	7084	3	97903
16559	25386	0	7088	4	97907
16560	25386	0	7103	0	97922
16561	25387	1	7109	1	97928
16562	25390	3	7113	2	97932
16563	25390	0	7117	3	97936
16564	25393	3	7124	4	97943
16565	25393	0	7129	0	97948
16566	25393	0	7136	1	97955
16567	25395	2	7143	2	97962
16568	25397	2	7148	3	97967
16569	25398	1	7153	4	97972
16570	25399	1	7160	0	97979
16571	25400	1	7165	1	97984
16572	25403	3	7169	2	97988
16573	25406	3	7173	3	97992
16574	25408	2	7177	4	97996
16575	25408	0	7183	0	98002
16576	25409	1	7195	1	98014
16577	25409	0	7199	2	98018
16578	25412	3	7206	3	98025
16579	25413	1	7210	4	98029
16580	25415	2	7217	0	98036
16581	25416	1	7221	1	98040
16582	25418	2	7225	2	98044
16583	25419	1	7230	3	98049
16584	25421	2	7236	4	98055
16585	25421	0	7242	0	98061
16586	25422	1	7249	1	98068
16587	25425	3	7253	2	98072
16588	25428	3	7257	3	98076
16589	25428	0	7261	4	98080
16590	25430	2	7269	0	98088
16591	25431	1	7273	1	98092
16592	25434	3	7277	2	98096
16593	25434	0	7281	3	98100
16594	25436	2	7288	4	98107
16595	25436	0	7294	0	98113
16596	25437	1	7300	1	98119
16597	25440	3	7304	2	98123
16598	25442	2	7308	3	98127
16599	25444	2	7313	4	98132
16600	25444	0	7319	0	98138
16601	25445	1	7328	1	98147
16602	25448	3	7332	2	98151
16603	25451	3	7336	3	98155
16604	25451	0	7340	4	98159
16605	25451	0	7355	0	98174
16606	25451	0	7365	1	98184
16607	25451	0	7373	2	98192
16608	25454	3	7380	3	98199
16609	25454	0	7384	4	98203
16610	25455	1	7393	0	98212
16611	25456	1	7398	1	98217
16612	25459	3	7402	2	98221
16613	25461	2	7406	3	98225
16614	25463	2	7411	4	98230
16615	25463	0	7417	0	98236
16616	25464	1	7423	1	98242
16617	25467	3	7427	2	98246
16618	25467	0	7431	3	98250
16619	25470	3	7438	4	98257
16620	25472	2	7443	0	98262
16621	25473	1	7447	1	98266
16622	25476	3	7451	2	98270
16623	25479	3	7455	3	98274
16624	25483	4	7459	4	98278
16625	25485	2	7463	0	98282
16626	25486	1	7467	1	98286
16627	25489	3	7471	2	98290
16628	25492	3	7475	3	98294
16629	25494	2	7479	4	98298
16630	25496	2	7485	0	98304
16631	25497	1	7489	1	98308
16632	25497	0	7493	2	98312
16633	25500	3	7502	3	98321
16634	25502	2	7506	4	98325
16635	25502	0	7512	0	98331
16636	25503	1	7518	1	98337
16637	25506	3	7522	2	98341
16638	25508	2	7526	3	98345
16639	25508	0	7531	4	98350
16640	25508	0	7546	0	98365
16641	25509	1	7552	1	98371
16642	25511	2	7556	2	98375
16643	25514	3	7561	3	98380
16644	25518	4	7565	4	98384
16645	25520	2	7569	0	98388
16646	25521	1	7573	1	98392
16647	25524	3	7577	2	98396
16648	25524	0	7581	3	98400
16649	25528	4	7588	4	98407
16650	25528	0	7592	0	98411
16651	25529	1	7602	1	98421
16652	25532	3	7606	2	98425
16653	25535	3	7610	3	98429
16654	25537	2	7614	4	98433
16655	25537	0	7620	0	98439
16656	25537	0	7632	1	98451
16657	25539	2	7642	2	98461
16658	25541	2	7647	3	98466
16659	25545	4	7652	4	98471
16660	25545	0	7656	0	98475
16661	25546	1	7666	1	98485
16662	25549	3	7670	2	98489
16663	25552	3	7674	3	98493
16664	25552	0	7678	4	98497
16665	25552	0	7688	0	98507
16666	25553	1	7694	1	98513
16667	25556	3	7698	2	98517
16668	25558	2	7702	3	98521
16669	25560	2	7707	4	98526
16670	25560	0	7713	0	98532
16671	25560	0	7721	1	98540
16672	25562	2	7727	2	98546
16673	25563	1	7732	3	98551
16674	25565	2	7738	4	98557
16675	25567	2	7744	0	98563
16676	25567	0	7748	1	98567
16677	25570	3	7756	2	98575
16678	25572	2	7760	3	98579
16679	25576	4	7765	4	98584
16680	25576	0	7769	0	98588
16681	25577	1	7785	1	98604
16682	25580	3	7789	2	98608
16683	25582	2	7793	3	98612
16684	25586	4	7798	4	98617
16685	25588	2	7802	0	98621
16686	25589	1	7806	1	98625
16687	25592	3	7810	2	98629
16688	25595	3	7814	3	98633
16689	25597	2	7818	4	98637
16690	25597	0	7824	0	98643
16691	25598	1	7845	1	98664
16692	25600	2	7849	2	98668
16693	25601	1	7854	3	98673
16694	25605	4	7860	4	98679
16695	25605	0	7864	0	98683
16696	25605	0	7873	1	98692
16697	25608	3	7880	2	98699
16698	25611	3	7884	3	98703
16699	25613	2	7888	4	98707
16700	25613	0	7894	0	98713
16701	25614	1	7900	1	98719
16702	25617	3	7904	2	98723
16703	25620	3	7908	3	98727
16704	25624	4	7912	4	98731
16705	25624	0	7916	0	98735
16706	25625	1	7926	1	98745
16707	25627	2	7930	2	98749
16708	25629	2	7935	3	98754
16709	25633	4	7940	4	98759
16710	25633	0	7944	0	98763
16711	25633	0	7956	1	98775
16712	25633	0	7966	2	98785
16713	25636	3	7975	3	98794
16714	25636	0	7979	4	98798
16715	25636	0	7991	0	98810
16716	25637	1	8000	1	98819
16717	25637	0	8004	2	98823
16718	25639	2	8012	3	98831
16719	25641	2	8017	4	98836
16720	25641	0	8023	0	98842
16721	25642	1	8031	1	98850
16722	25645	3	8035	2	98854
16723	25648	3	8039	3	98858
16724	25648	0	8043	4	98862
16725	25648	0	8051	0	98870
16726	25649	1	8061	1	98880
16727	25652	3	8065	2	98884
16728	25652	0	8069	3	98888
16729	25656	4	8076	4	98895
16730	25656	0	8080	0	98899
16731	25657	1	8089	1	98908
16732	25660	3	8093	2	98912
16733	25663	3	8097	3	98916
16734	25663	0	8101	4	98920
16735	25665	2	8117	0	98936
16736	25666	1	8121	1	98940
16737	25669	3	8125	2	98944
16738	25669	0	8129	3	98948
16739	25673	4	8136	4	98955
16740	25673	0	8140	0	98959
16741	25673	0	8148	1	98967
16742	25675	2	8154	2	98973
16743	25678	3	8159	3	98978
16744	25680	2	8163	4	98982
16745	25680	0	8169	0	98988
16746	25681	1	8179	1	98998
16747	25683	2	8183	2	99002
16748	25684	1	8188	3	99007
16749	25688	4	8194	4	99013
16750	25688	0	8198	0	99017
16751	25688	0	8208	1	99027
16752	25691	3	8217	2	99036
16753	25693	2	8221	3	99040
16754	25695	2	8226	4	99045
16755	25695	0	8232	0	99051
16756	25695	0	8240	1	99059
16757	25697	2	8246	2	99065
16758	25699	2	8251	3	99070
16759	25699	0	8256	4	99075
16760	25699	0	8265	0	99084
16761	25700	1	8271	1	99090
16762	25702	2	8275	2	99094
16763	25705	3	8280	3	99099
16764	25705	0	8284	4	99103
16765	25705	0	8292	0	99111
16766	25706	1	8301	1	99120
16767	25709	3	8305	2	99124
16768	25711	2	8309	3	99128
16769	25711	0	8314	4	99133
16770	25711	0	8327	0	99146
16771	25711	0	8333	1	99152
16772	25713	2	8339	2	99158
16773	25714	1	8344	3	99163
16774	25716	2	8350	4	99169
16775	25716	0	8356	0	99175
16776	25717	1	8363	1	99182
16777	25720	3	8367	2	99186
16778	25723	3	8371	3	99190
16779	25723	0	8375	4	99194
16780	25723	0	8383	0	99202
16781	25724	1	8398	1	99217
16782	25727	3	8402	2	99221
16783	25727	0	8406	3	99225
16784	25730	3	8413	4	99232
16785	25730	0	8418	0	99237
16786	25730	0	8425	1	99244
16787	25733	3	8430	2	99249
16788	25735	2	8434	3	99253
16789	25735	0	8439	4	99258
16790	25735	0	8448	0	99267
16791	25736	1	8454	1	99273
16792	25738	2	8458	2	99277
16793	25740	2	8463	3	99282
16794	25741	1	8468	4	99287
16795	25742	1	8475	0	99294
16796	25743	1	8480	1	99299
16797	25746	3	8484	2	99303
16798	25746	0	8488	3	99307
16799	25748	2	8495	4	99314
16800	25750	2	8501	0	99320
16801	25750	0	8505	1	99324
16802	25750	0	8513	2	99332
16803	25753	3	8520	3	99339
16804	25757	4	8524	4	99343
16805	25759	2	8528	0	99347
16806	25760	1	8532	1	99351
16807	25762	2	8536	2	99355
16808	25765	3	8541	3	99360
16809	25765	0	8545	4	99364
16810	25765	0	8563	0	99382
16811	25765	0	8572	1	99391
16812	25767	2	8578	2	99397
16813	25770	3	8583	3	99402
16814	25770	0	8587	4	99406
16815	25772	2	8599	0	99418
16816	25773	1	8603	1	99422
16817	25776	3	8607	2	99426
16818	25779	3	8611	3	99430
16819	25779	0	8615	4	99434
16820	25779	0	8625	0	99444
16821	25780	1	8631	1	99450
16822	25783	3	8635	2	99454
16823	25786	3	8639	3	99458
16824	25790	4	8643	4	99462
16825	25790	0	8647	0	99466
16826	25791	1	8657	1	99476
16827	25794	3	8661	2	99480
16828	25796	2	8665	3	99484
16829	25796	0	8670	4	99489
16830	25797	1	8679	0	99498
16831	25798	1	8684	1	99503
16832	25800	2	8688	2	99507
16833	25803	3	8693	3	99512
16834	25803	0	8697	4	99516
16835	25804	1	8706	0	99525
16836	25805	1	8711	1	99530
16837	25808	3	8715	2	99534
16838	25810	2	8719	3	99538
16839	25814	4	8724	4	99543
16840	25814	0	8728	0	99547
16841	25815	1	8743	1	99562
16842	25818	3	8747	2	99566
16843	25821	3	8751	3	99570
16844	25825	4	8755	4	99574
16845	25825	0	8759	0	99578
16846	25826	1	8773	1	99592
16847	25829	3	8777	2	99596
16848	25832	3	8781	3	99600
16849	25832	0	8785	4	99604
16850	25832	0	8802	0	99621
16851	25833	1	8808	1	99627
16852	25836	3	8812	2	99631
16853	25836	0	8816	3	99635
16854	25840	4	8823	4	99642
16855	25842	2	8827	0	99646
16856	25843	1	8831	1	99650
16857	25846	3	8835	2	99654
16858	25849	3	8839	3	99658
16859	25849	0	8843	4	99662
16860	25849	0	8862	0	99681
16861	25849	0	8877	1	99696
16862	25851	2	8883	2	99702
16863	25852	1	8888	3	99707
16864	25854	2	8894	4	99713
16865	25854	0	8900	0	99719
16866	25855	1	8908	1	99727
16867	25858	3	8912	2	99731
16868	25858	0	8916	3	99735
16869	25860	2	8923	4	99742
16870	25860	0	8929	0	99748
16871	25860	0	8937	1	99756
16872	25862	2	8943	2	99762
16873	25864	2	8948	3	99767
16874	25866	2	8953	4	99772
16875	25868	2	8959	0	99778
16876	25868	0	8963	1	99782
16877	25870	2	8971	2	99790
16878	25870	0	8976	3	99795
16879	25874	4	8985	4	99804
16880	25876	2	8989	0	99808
16881	25877	1	8993	1	99812
16882	25880	3	8997	2	99816
16883	25883	3	9001	3	99820
16884	25883	0	9005	4	99824
16885	25883	0	9015	0	99834
16886	25884	1	9021	1	99840
16887	25887	3	9025	2	99844
16888	25890	3	9029	3	99848
16889	25892	2	9033	4	99852
16890	25894	2	9039	0	99858
16891	25895	1	9043	1	99862
16892	25898	3	9047	2	99866
16893	25901	3	9051	3	99870
16894	25901	0	9055	4	99874
16895	25901	0	9072	0	99891
16896	25901	0	9082	1	99901
16897	25903	2	9088	2	99907
16898	25905	2	9093	3	99912
16899	25907	2	9098	4	99917
16900	25907	0	9104	0	99923
16901	25908	1	9112	1	99931
16902	25911	3	9116	2	99935
16903	25913	2	9120	3	99939
16904	25915	2	9125	4	99944
16905	25915	0	9131	0	99950
16906	25916	1	9137	1	99956
16907	25919	3	9141	2	99960
16908	25921	2	9145	3	99964
16909	25921	0	9150	4	99969
16910	25921	0	9160	0	99979
16911	25922	1	9166	1	99985
16912	25925	3	9170	2	99989
16913	25925	0	9174	3	99993
16914	25927	2	9181	4	100000
16915	25929	2	9187	0	100006
16916	25930	1	9191	1	100010
16917	25932	2	9195	2	100014
