i	height	delta	push_m	rock_m	push_i
6846	10478	2	58	1	40422
6847	10480	2	63	2	40427
6848	10482	2	68	3	40432
6849	10482	0	74	4	40438
6850	10483	1	82	0	40446
6851	10485	2	86	1	40450
6852	10487	2	91	2	40455
6853	10489	2	96	3	40460
6854	10489	0	102	4	40466
6855	10490	1	111	0	40475
6856	10493	3	115	1	40479
6857	10495	2	119	2	40483
6858	10497	2	124	3	40488
6859	10499	2	130	4	40494
6860	10500	1	134	0	40498
6861	10502	2	138	1	40502
6862	10505	3	143	2	40507
6863	10505	0	147	3	40511
6864	10507	2	156	4	40520
6865	10508	1	160	0	40524
6866	10510	2	164	1	40528
6867	10513	3	169	2	40533
6868	10515	2	173	3	40537
6869	10515	0	179	4	40543
6870	10516	1	190	0	40554
6871	10519	3	194	1	40558
6872	10522	3	198	2	40562
6873	10522	0	202	3	40566
6874	10524	2	212	4	40576
6875	10525	1	216	0	40580
6876	10528	3	220	1	40584
6877	10531	3	224	2	40588
6878	10533	2	228	3	40592
6879	10535	2	234	4	40598
6880	10536	1	238	0	40602
6881	10539	3	242	1	40606
6882	10539	0	246	2	40610
6883	10542	3	253	3	40617
6884	10542	0	258	4	40622
6885	10542	0	273	0	40637
6886	10543	1	280	1	40644
6887	10545	2	286	2	40650
6888	10547	2	291	3	40655
6889	10549	2	297	4	40661
6890	10550	1	301	0	40665
6891	10553	3	305	1	40669
6892	10556	3	309	2	40673
6893	10556	0	313	3	40677
6894	10556	0	323	4	40687
6895	10557	1	329	0	40693
6896	10560	3	333	1	40697
6897	10562	2	337	2	40701
6898	10562	0	342	3	40706
6899	10562	0	365	4	40729
6900	10563	1	371	0	40735
6901	10565	2	375	1	40739
6902	10568	3	380	2	40744
6903	10572	4	384	3	40748
6904	10572	0	388	4	40752
6905	10572	0	398	0	40762
6906	10572	0	406	1	40770
6907	10575	3	413	2	40777
6908	10575	0	417	3	40781
6909	10575	0	425	4	40789
6910	10576	1	431	0	40795
6911	10579	3	435	1	40799
6912	10582	3	439	2	40803
6913	10582	0	443	3	40807
6914	10584	2	465	4	40829
6915	10585	1	469	0	40833
6916	10588	3	473	1	40837
6917	10588	0	477	2	40841
6918	10592	4	484	3	40848
6919	10592	0	488	4	40852
6920	10593	1	498	0	40862
6921	10596	3	502	1	40866
6922	10596	0	506	2	40870
6923	10598	2	513	3	40877
6924	10598	0	519	4	40883
6925	10599	1	526	0	40890
6926	10602	3	530	1	40894
6927	10605	3	534	2	40898
6928	10605	0	538	3	40902
6929	10605	0	548	4	40912
6930	10606	1	554	0	40918
6931	10608	2	558	1	40922
6932	10610	2	563	2	40927
6933	10612	2	568	3	40932
6934	10612	0	574	4	40938
6935	10613	1	584	0	40948
6936	10616	3	588	1	40952
6937	10619	3	592	2	40956
6938	10619	0	596	3	40960
6939	10619	0	612	4	40976
6940	10620	1	618	0	40982
6941	10622	2	622	1	40986
6942	10623	1	627	2	40991
6943	10627	4	633	3	40997
6944	10629	2	637	4	41001
6945	10630	1	641	0	41005
6946	10633	3	645	1	41009
6947	10636	3	649	2	41013
6948	10640	4	653	3	41017
6949	10642	2	657	4	41021
6950	10643	1	661	0	41025
6951	10646	3	665	1	41029
6952	10646	0	669	2	41033
6953	10649	3	676	3	41040
6954	10649	0	681	4	41045
6955	10650	1	690	0	41054
6956	10653	3	694	1	41058
6957	10656	3	698	2	41062
6958	10658	2	702	3	41066
6959	10658	0	708	4	41072
6960	10659	1	724	0	41088
6961	10662	3	728	1	41092
6962	10664	2	732	2	41096
6963	10666	2	737	3	41101
6964	10666	0	743	4	41107
6965	10667	1	761	0	41125
6966	10669	2	765	1	41129
6967	10672	3	770	2	41134
6968	10676	4	774	3	41138
6969	10676	0	778	4	41142
6970	10677	1	788	0	41152
6971	10680	3	792	1	41156
6972	10682	2	796	2	41160
6973	10686	4	801	3	41165
6974	10686	0	805	4	41169
6975	10686	0	815	0	41179
6976	10688	2	823	1	41187
6977	10690	2	828	2	41192
6978	10690	0	833	3	41197
6979	10690	0	844	4	41208
6980	10691	1	850	0	41214
6981	10693	2	854	1	41218
6982	10694	1	859	2	41223
6983	10696	2	865	3	41229
6984	10696	0	871	4	41235
6985	10696	0	879	0	41243
6986	10698	2	885	1	41249
6987	10698	0	890	2	41254
6988	10698	0	897	3	41261
6989	10700	2	905	4	41269
6990	10701	1	909	0	41273
6991	10703	2	913	1	41277
6992	10706	3	918	2	41282
6993	10706	0	922	3	41286
6994	10707	1	931	4	41295
6995	10708	1	936	0	41300
6996	10710	2	940	1	41304
6997	10712	2	945	2	41309
6998	10714	2	950	3	41314
6999	10714	0	956	4	41320
7000	10715	1	964	0	41328
7001	10718	3	968	1	41332
7002	10720	2	972	2	41336
7003	10724	4	977	3	41341
7004	10726	2	981	4	41345
7005	10727	1	985	0	41349
7006	10730	3	989	1	41353
7007	10733	3	993	2	41357
7008	10733	0	997	3	41361
7009	10735	2	1016	4	41380
7010	10736	1	1020	0	41384
7011	10739	3	1024	1	41388
7012	10741	2	1028	2	41392
7013	10741	0	1033	3	41397
7014	10741	0	1051	4	41415
7015	10742	1	1057	0	41421
7016	10744	2	1061	1	41425
7017	10747	3	1066	2	41430
7018	10747	0	1070	3	41434
7019	10749	2	1079	4	41443
7020	10750	1	1083	0	41447
7021	10752	2	1087	1	41451
7022	10755	3	1092	2	41456
7023	10755	0	1096	3	41460
7024	10756	1	1105	4	41469
7025	10757	1	1110	0	41474
7026	10760	3	1114	1	41478
7027	10762	2	1118	2	41482
7028	10766	4	1123	3	41487
7029	10768	2	1127	4	41491
7030	10769	1	1131	0	41495
7031	10771	2	1135	1	41499
7032	10773	2	1140	2	41504
7033	10775	2	1145	3	41509
7034	10775	0	1151	4	41515
7035	10776	1	1161	0	41525
7036	10779	3	1165	1	41529
7037	10782	3	1169	2	41533
7038	10786	4	1173	3	41537
7039	10786	0	1177	4	41541
7040	10786	0	1194	0	41558
7041	10789	3	1208	1	41572
7042	10791	2	1212	2	41576
7043	10793	2	1217	3	41581
7044	10795	2	1223	4	41587
7045	10796	1	1227	0	41591
7046	10799	3	1231	1	41595
7047	10801	2	1235	2	41599
7048	10803	2	1240	3	41604
7049	10803	0	1246	4	41610
7050	10804	1	1254	0	41618
7051	10806	2	1258	1	41622
7052	10807	1	1263	2	41627
7053	10807	0	1269	3	41633
7054	10808	1	1282	4	41646
7055	10808	0	1287	0	41651
7056	10811	3	1292	1	41656
7057	10814	3	1296	2	41660
7058	10816	2	1300	3	41664
7059	10818	2	1306	4	41670
7060	10818	0	1310	0	41674
7061	10818	0	1322	1	41686
7062	10818	0	1333	2	41697
7063	10822	4	1341	3	41705
7064	10822	0	1345	4	41709
7065	10823	1	1354	0	41718
7066	10826	3	1358	1	41722
7067	10829	3	1362	2	41726
7068	10829	0	1366	3	41730
7069	10829	0	1384	4	41748
7070	10829	0	1390	0	41754
7071	10831	2	1398	1	41762
7072	10834	3	1403	2	41767
7073	10834	0	1407	3	41771
7074	10834	0	1419	4	41783
7075	10835	1	1425	0	41789
7076	10838	3	1429	1	41793
7077	10840	2	1433	2	41797
7078	10842	2	1438	3	41802
7079	10842	0	1444	4	41808
7080	10843	1	1453	0	41817
7081	10846	3	1457	1	41821
7082	10848	2	1461	2	41825
7083	10850	2	1466	3	41830
7084	10850	0	1472	4	41836
7085	10851	1	1478	0	41842
7086	10854	3	1482	1	41846
7087	10857	3	1486	2	41850
7088	10857	0	1490	3	41854
7089	10859	2	1498	4	41862
7090	10860	1	1502	0	41866
7091	10862	2	1506	1	41870
7092	10863	1	1511	2	41875
7093	10863	0	1517	3	41881
7094	10864	1	1533	4	41897
7095	10865	1	1538	0	41902
7096	10868	3	1542	1	41906
7097	10870	2	1546	2	41910
7098	10872	2	1551	3	41915
7099	10874	2	1557	4	41921
7100	10875	1	1561	0	41925
7101	10875	0	1565	1	41929
7102	10878	3	1577	2	41941
7103	10880	2	1581	3	41945
7104	10882	2	1587	4	41951
7105	10883	1	1591	0	41955
7106	10886	3	1595	1	41959
7107	10886	0	1599	2	41963
7108	10889	3	1606	3	41970
7109	10889	0	1611	4	41975
7110	10890	1	1618	0	41982
7111	10893	3	1622	1	41986
7112	10896	3	1626	2	41990
7113	10900	4	1630	3	41994
7114	10900	0	1634	4	41998
7115	10900	0	1648	0	42012
7116	10902	2	1658	1	42022
7117	10904	2	1663	2	42027
7118	10908	4	1668	3	42032
7119	10910	2	1672	4	42036
7120	10911	1	1676	0	42040
7121	10913	2	1680	1	42044
7122	10916	3	1685	2	42049
7123	10918	2	1689	3	42053
7124	10920	2	1695	4	42059
7125	10921	1	1699	0	42063
7126	10924	3	1703	1	42067
7127	10926	2	1707	2	42071
7128	10926	0	1712	3	42076
7129	10926	0	1731	4	42095
7130	10927	1	1737	0	42101
7131	10929	2	1741	1	42105
7132	10932	3	1746	2	42110
7133	10934	2	1750	3	42114
7134	10934	0	1756	4	42120
7135	10935	1	1767	0	42131
7136	10938	3	1771	1	42135
7137	10940	2	1775	2	42139
7138	10942	2	1780	3	42144
7139	10944	2	1786	4	42150
7140	10945	1	1790	0	42154
7141	10948	3	1794	1	42158
7142	10951	3	1798	2	42162
7143	10953	2	1802	3	42166
7144	10953	0	1808	4	42172
7145	10954	1	1827	0	42191
7146	10957	3	1831	1	42195
7147	10957	0	1835	2	42199
7148	10960	3	1842	3	42206
7149	10960	0	1847	4	42211
7150	10960	0	1855	0	42219
7151	10962	2	1861	1	42225
7152	10965	3	1866	2	42230
7153	10969	4	1870	3	42234
7154	10969	0	1874	4	42238
7155	10969	0	1884	0	42248
7156	10969	0	1892	1	42256
7157	10972	3	1899	2	42263
7158	10973	1	1903	3	42267
7159	10973	0	1910	4	42274
7160	10974	1	1917	0	42281
7161	10977	3	1921	1	42285
7162	10979	2	1925	2	42289
7163	10981	2	1930	3	42294
7164	10981	0	1936	4	42300
7165	10982	1	1944	0	42308
7166	10985	3	1948	1	42312
7167	10987	2	1952	2	42316
7168	10989	2	1957	3	42321
7169	10991	2	1963	4	42327
7170	10992	1	1967	0	42331
7171	10995	3	1971	1	42335
7172	10998	3	1975	2	42339
7173	10998	0	1979	3	42343
7174	10998	0	1994	4	42358
7175	10999	1	2000	0	42364
7176	11001	2	2004	1	42368
7177	11004	3	2009	2	42373
7178	11006	2	2013	3	42377
7179	11006	0	2019	4	42383
7180	11007	1	2027	0	42391
7181	11009	2	2031	1	42395
7182	11012	3	2036	2	42400
7183	11012	0	2040	3	42404
7184	11013	1	2049	4	42413
7185	11013	0	2054	0	42418
7186	11016	3	2059	1	42423
7187	11018	2	2063	2	42427
7188	11022	4	2068	3	42432
7189	11022	0	2072	4	42436
7190	11023	1	2082	0	42446
7191	11026	3	2086	1	42450
7192	11028	2	2090	2	42454
7193	11029	1	2095	3	42459
7194	11031	2	2102	4	42466
7195	11032	1	2106	0	42470
7196	11035	3	2110	1	42474
7197	11035	0	2114	2	42478
7198	11039	4	2121	3	42485
7199	11041	2	2125	4	42489
7200	11042	1	2129	0	42493
7201	11042	0	2133	1	42497
7202	11045	3	2145	2	42509
7203	11046	1	2149	3	42513
7204	11048	2	2156	4	42520
7205	11048	0	2160	0	42524
7206	11050	2	2167	1	42531
7207	11052	2	2172	2	42536
7208	11054	2	2177	3	42541
7209	11054	0	2183	4	42547
7210	11055	1	2192	0	42556
7211	11058	3	2196	1	42560
7212	11058	0	2200	2	42564
7213	11061	3	2207	3	42571
7214	11063	2	2212	4	42576
7215	11063	0	2216	0	42580
7216	11063	0	2226	1	42590
7217	11064	1	2235	2	42599
7218	11064	0	2241	3	42605
7219	11064	0	2251	4	42615
7220	11065	1	2257	0	42621
7221	11068	3	2261	1	42625
7222	11071	3	2265	2	42629
7223	11071	0	2269	3	42633
7224	11073	2	2279	4	42643
7225	11074	1	2283	0	42647
7226	11077	3	2287	1	42651
7227	11080	3	2291	2	42655
7228	11082	2	2295	3	42659
7229	11084	2	2301	4	42665
7230	11085	1	2305	0	42669
7231	11088	3	2309	1	42673
7232	11088	0	2313	2	42677
7233	11091	3	2320	3	42684
7234	11091	0	2325	4	42689
7235	11092	1	2334	0	42698
7236	11094	2	2338	1	42702
7237	11097	3	2343	2	42707
7238	11099	2	2347	3	42711
7239	11099	0	2353	4	42717
7240	11099	0	2364	0	42728
7241	11101	2	2370	1	42734
7242	11104	3	2375	2	42739
7243	11104	0	2379	3	42743
7244	11104	0	2389	4	42753
7245	11105	1	2395	0	42759
7246	11107	2	2399	1	42763
7247	11108	1	2404	2	42768
7248	11108	0	2410	3	42774
7249	11108	0	2455	4	42819
7250	11109	1	2461	0	42825
7251	11111	2	2465	1	42829
7252	11114	3	2470	2	42834
7253	11116	2	2474	3	42838
7254	11116	0	2480	4	42844
7255	11117	1	2486	0	42850
7256	11119	2	2490	1	42854
7257	11121	2	2495	2	42859
7258	11125	4	2500	3	42864
7259	11125	0	2504	4	42868
7260	11125	0	2514	0	42878
7261	11127	2	2522	1	42886
7262	11130	3	2527	2	42891
7263	11130	0	2531	3	42895
7264	11130	0	2543	4	42907
7265	11131	1	2551	0	42915
7266	11133	2	2555	1	42919
7267	11136	3	2560	2	42924
7268	11136	0	2564	3	42928
7269	11138	2	2573	4	42937
7270	11139	1	2577	0	42941
7271	11142	3	2581	1	42945
7272	11145	3	2585	2	42949
7273	11145	0	2589	3	42953
7274	11147	2	2597	4	42961
7275	11148	1	2601	0	42965
7276	11150	2	2605	1	42969
7277	11153	3	2610	2	42974
7278	11155	2	2614	3	42978
7279	11157	2	2620	4	42984
7280	11158	1	2624	0	42988
7281	11161	3	2628	1	42992
7282	11164	3	2632	2	42996
7283	11164	0	2636	3	43000
7284	11164	0	2646	4	43010
7285	11165	1	2652	0	43016
7286	11167	2	2656	1	43020
7287	11170	3	2661	2	43025
7288	11174	4	2665	3	43029
7289	11174	0	2669	4	43033
7290	11174	0	2682	0	43046
7291	11177	3	2692	1	43056
7292	11177	0	2696	2	43060
7293	11180	3	2708	3	43072
7294	11180	0	2713	4	43077
7295	11180	0	2727	0	43091
7296	11181	1	2734	1	43098
7297	11184	3	2740	2	43104
7298	11188	4	2744	3	43108
7299	11188	0	2748	4	43112
7300	11189	1	2758	0	43122
7301	11192	3	2762	1	43126
7302	11194	2	2766	2	43130
7303	11194	0	2771	3	43135
7304	11194	0	2797	4	43161
7305	11195	1	2806	0	43170
7306	11195	0	2810	1	43174
7307	11197	2	2818	2	43182
7308	11199	2	2823	3	43187
7309	11199	0	2829	4	43193
7310	11200	1	2835	0	43199
7311	11203	3	2839	1	43203
7312	11203	0	2843	2	43207
7313	11206	3	2851	3	43215
7314	11206	0	2856	4	43220
7315	11207	1	2863	0	43227
7316	11207	0	2867	1	43231
7317	11210	3	2877	2	43241
7318	11212	2	2881	3	43245
7319	11212	0	2887	4	43251
7320	11213	1	2899	0	43263
7321	11216	3	2903	1	43267
7322	11219	3	2907	2	43271
7323	11221	2	2911	3	43275
7324	11221	0	2917	4	43281
7325	11222	1	2929	0	43293
7326	11225	3	2933	1	43297
7327	11228	3	2937	2	43301
7328	11230	2	2941	3	43305
7329	11232	2	2947	4	43311
7330	11233	1	2951	0	43315
7331	11236	3	2955	1	43319
7332	11239	3	2959	2	43323
7333	11243	4	2963	3	43327
7334	11243	0	2967	4	43331
7335	11244	1	2981	0	43345
7336	11247	3	2985	1	43349
7337	11250	3	2989	2	43353
7338	11254	4	2993	3	43357
7339	11254	0	2997	4	43361
7340	11254	0	3007	0	43371
7341	11257	3	3015	1	43379
7342	11260	3	3019	2	43383
7343	11262	2	3023	3	43387
7344	11262	0	3029	4	43393
7345	11263	1	3044	0	43408
7346	11266	3	3048	1	43412
7347	11269	3	3052	2	43416
7348	11271	2	3056	3	43420
7349	11271	0	3062	4	43426
7350	11272	1	3084	0	43448
7351	11275	3	3088	1	43452
7352	11278	3	3092	2	43456
7353	11280	2	3096	3	43460
7354	11280	0	3102	4	43466
7355	11280	0	3110	0	43474
7356	11282	2	3116	1	43480
7357	11285	3	3121	2	43485
7358	11287	2	3125	3	43489
7359	11287	0	3131	4	43495
7360	11287	0	3139	0	43503
7361	11289	2	3145	1	43509
7362	11292	3	3150	2	43514
7363	11292	0	3154	3	43518
7364	11292	0	3164	4	43528
7365	11293	1	3170	0	43534
7366	11296	3	3174	1	43538
7367	11298	2	3178	2	43542
7368	11300	2	3183	3	43547
7369	11302	2	3189	4	43553
7370	11303	1	3193	0	43557
7371	11303	0	3197	1	43561
7372	11306	3	3207	2	43571
7373	11308	2	3211	3	43575
7374	11310	2	3217	4	43581
7375	11311	1	3221	0	43585
7376	11313	2	3225	1	43589
7377	11315	2	3230	2	43594
7378	11317	2	3235	3	43599
7379	11319	2	3241	4	43605
7380	11319	0	3245	0	43609
7381	11319	0	3253	1	43617
7382	11322	3	3260	2	43624
7383	11326	4	3264	3	43628
7384	11326	0	3268	4	43632
7385	11327	1	3278	0	43642
7386	11330	3	3282	1	43646
7387	11332	2	3286	2	43650
7388	11336	4	3291	3	43655
7389	11336	0	3295	4	43659
7390	11336	0	3305	0	43669
7391	11336	0	3313	1	43677
7392	11339	3	3320	2	43684
7393	11339	0	3324	3	43688
7394	11339	0	3340	4	43704
7395	11340	1	3346	0	43710
7396	11343	3	3350	1	43714
7397	11346	3	3354	2	43718
7398	11346	0	3358	3	43722
7399	11348	2	3366	4	43730
7400	11348	0	3370	0	43734
7401	11350	2	3376	1	43740
7402	11353	3	3381	2	43745
7403	11353	0	3385	3	43749
7404	11354	1	3394	4	43758
7405	11355	1	3399	0	43763
7406	11355	0	3403	1	43767
7407	11358	3	3410	2	43774
7408	11359	1	3414	3	43778
7409	11360	1	3421	4	43785
7410	11361	1	3426	0	43790
7411	11364	3	3430	1	43794
7412	11367	3	3434	2	43798
7413	11371	4	3438	3	43802
7414	11371	0	3442	4	43806
7415	11372	1	3452	0	43816
7416	11374	2	3456	1	43820
7417	11375	1	3461	2	43825
7418	11378	3	3467	3	43831
7419	11378	0	3472	4	43836
7420	11378	0	3481	0	43845
7421	11379	1	3488	1	43852
7422	11381	2	3494	2	43858
7423	11383	2	3499	3	43863
7424	11383	0	3505	4	43869
7425	11384	1	3511	0	43875
7426	11387	3	3515	1	43879
7427	11387	0	3519	2	43883
7428	11391	4	3527	3	43891
7429	11391	0	3531	4	43895
7430	11392	1	3540	0	43904
7431	11395	3	3544	1	43908
7432	11398	3	3548	2	43912
7433	11400	2	3552	3	43916
7434	11400	0	3558	4	43922
7435	11401	1	3564	0	43928
7436	11403	2	3568	1	43932
7437	11404	1	3573	2	43937
7438	11406	2	3579	3	43943
7439	11406	0	3585	4	43949
7440	11407	1	3592	0	43956
7441	11410	3	3596	1	43960
7442	11412	2	3600	2	43964
7443	11413	1	3605	3	43969
7444	11414	1	3612	4	43976
7445	11415	1	3617	0	43981
7446	11417	2	3621	1	43985
7447	11419	2	3626	2	43990
7448	11421	2	3631	3	43995
7449	11421	0	3637	4	44001
7450	11422	1	3646	0	44010
7451	11425	3	3650	1	44014
7452	11425	0	3654	2	44018
7453	11427	2	3661	3	44025
7454	11429	2	3667	4	44031
7455	11430	1	3671	0	44035
7456	11433	3	3675	1	44039
7457	11435	2	3679	2	44043
7458	11437	2	3684	3	44048
7459	11437	0	3690	4	44054
7460	11438	1	3706	0	44070
7461	11440	2	3710	1	44074
7462	11441	1	3715	2	44079
7463	11444	3	3721	3	44085
7464	11444	0	3726	4	44090
7465	11445	1	3735	0	44099
7466	11448	3	3739	1	44103
7467	11448	0	3743	2	44107
7468	11452	4	3750	3	44114
7469	11454	2	3754	4	44118
7470	11455	1	3758	0	44122
7471	11458	3	3762	1	44126
7472	11461	3	3766	2	44130
7473	11461	0	3770	3	44134
7474	11463	2	3788	4	44152
7475	11464	1	3792	0	44156
7476	11467	3	3796	1	44160
7477	11470	3	3800	2	44164
7478	11472	2	3804	3	44168
7479	11474	2	3810	4	44174
7480	11474	0	3814	0	44178
7481	11474	0	3822	1	44186
7482	11477	3	3829	2	44193
7483	11479	2	3833	3	44197
7484	11479	0	3839	4	44203
7485	11480	1	3847	0	44211
7486	11483	3	3851	1	44215
7487	11485	2	3855	2	44219
7488	11489	4	3860	3	44224
7489	11489	0	3864	4	44228
7490	11490	1	3874	0	44238
7491	11490	0	3878	1	44242
7492	11493	3	3890	2	44254
7493	11493	0	3894	3	44258
7494	11495	2	3907	4	44271
7495	11496	1	3911	0	44275
7496	11498	2	3915	1	44279
7497	11501	3	3920	2	44284
7498	11501	0	3924	3	44288
7499	11503	2	3933	4	44297
7500	11504	1	3937	0	44301
7501	11505	1	3941	1	44305
7502	11508	3	3947	2	44311
7503	11512	4	3951	3	44315
7504	11512	0	3955	4	44319
7505	11512	0	3965	0	44329
7506	11514	2	3977	1	44341
7507	11514	0	3982	2	44346
7508	11514	0	3995	3	44359
7509	11516	2	4007	4	44371
7510	11516	0	4011	0	44375
7511	11517	1	4018	1	44382
7512	11520	3	4024	2	44388
7513	11524	4	4028	3	44392
7514	11524	0	4032	4	44396
7515	11525	1	4042	0	44406
7516	11528	3	4046	1	44410
7517	11528	0	4050	2	44414
7518	11528	0	4057	3	44421
7519	11530	2	4073	4	44437
7520	11530	0	4077	0	44441
7521	11533	3	4083	1	44447
7522	11536	3	4087	2	44451
7523	11536	0	4091	3	44455
7524	11536	0	4102	4	44466
7525	11537	1	4108	0	44472
7526	11540	3	4112	1	44476
7527	11540	0	4116	2	44480
7528	11542	2	4123	3	44487
7529	11542	0	4129	4	44493
7530	11542	0	4135	0	44499
7531	11544	2	4141	1	44505
7532	11546	2	4146	2	44510
7533	11547	1	4151	3	44515
7534	11547	0	4158	4	44522
7535	11548	1	4165	0	44529
7536	11549	1	4169	1	44533
7537	11551	2	4175	2	44539
7538	11552	1	4180	3	44544
7539	11554	2	4187	4	44551
7540	11555	1	4191	0	44555
7541	11558	3	4195	1	44559
7542	11560	2	4199	2	44563
7543	11562	2	4204	3	44568
7544	11562	0	4210	4	44574
7545	11563	1	4218	0	44582
7546	11566	3	4222	1	44586
7547	11568	2	4226	2	44590
7548	11568	0	4231	3	44595
7549	11568	0	4243	4	44607
7550	11568	0	4249	0	44613
7551	11570	2	4255	1	44619
7552	11573	3	4260	2	44624
7553	11573	0	4264	3	44628
7554	11573	0	4273	4	44637
7555	11574	1	4279	0	44643
7556	11577	3	4283	1	44647
7557	11577	0	4287	2	44651
7558	11580	3	4294	3	44658
7559	11580	0	4299	4	44663
7560	11581	1	4308	0	44672
7561	11584	3	4312	1	44676
7562	11587	3	4316	2	44680
7563	11589	2	4320	3	44684
7564	11589	0	4326	4	44690
7565	11589	0	4338	0	44702
7566	11591	2	4344	1	44708
7567	11594	3	4349	2	44713
7568	11596	2	4353	3	44717
7569	11596	0	4359	4	44723
7570	11597	1	4376	0	44740
7571	11600	3	4380	1	44744
7572	11602	2	4384	2	44748
7573	11604	2	4389	3	44753
7574	11604	0	4395	4	44759
7575	11605	1	4401	0	44765
7576	11608	3	4405	1	44769
7577	11611	3	4409	2	44773
7578	11611	0	4413	3	44777
7579	11611	0	4424	4	44788
7580	11612	1	4430	0	44794
7581	11614	2	4434	1	44798
7582	11616	2	4439	2	44803
7583	11616	0	4444	3	44808
7584	11618	2	4452	4	44816
7585	11619	1	4456	0	44820
7586	11622	3	4460	1	44824
7587	11625	3	4464	2	44828
7588	11625	0	4468	3	44832
7589	11625	0	4483	4	44847
7590	11626	1	4489	0	44853
7591	11629	3	4493	1	44857
7592	11632	3	4497	2	44861
7593	11634	2	4501	3	44865
7594	11634	0	4507	4	44871
7595	11634	0	4519	0	44883
7596	11636	2	4525	1	44889
7597	11639	3	4530	2	44894
7598	11639	0	4534	3	44898
7599	11639	0	4549	4	44913
7600	11640	1	4555	0	44919
7601	11643	3	4559	1	44923
7602	11643	0	4563	2	44927
7603	11646	3	4570	3	44934
7604	11646	0	4575	4	44939
7605	11647	1	4582	0	44946
7606	11650	3	4586	1	44950
7607	11653	3	4590	2	44954
7608	11653	0	4594	3	44958
7609	11653	0	4602	4	44966
7610	11654	1	4616	0	44980
7611	11657	3	4620	1	44984
7612	11657	0	4624	2	44988
7613	11658	1	4634	3	44998
7614	11659	1	4641	4	45005
7615	11659	0	4646	0	45010
7616	11661	2	4651	1	45015
7617	11664	3	4656	2	45020
7618	11664	0	4660	3	45024
7619	11664	0	4669	4	45033
7620	11665	1	4675	0	45039
7621	11668	3	4679	1	45043
7622	11671	3	4683	2	45047
7623	11673	2	4687	3	45051
7624	11673	0	4693	4	45057
7625	11674	1	4701	0	45065
7626	11676	2	4705	1	45069
7627	11678	2	4710	2	45074
7628	11680	2	4715	3	45079
7629	11680	0	4721	4	45085
7630	11681	1	4729	0	45093
7631	11684	3	4733	1	45097
7632	11686	2	4737	2	45101
7633	11688	2	4742	3	45106
7634	11690	2	4748	4	45112
7635	11691	1	4752	0	45116
7636	11694	3	4756	1	45120
7637	11694	0	4760	2	45124
7638	11698	4	4767	3	45131
7639	11698	0	4771	4	45135
7640	11698	0	4779	0	45143
7641	11700	2	4785	1	45149
7642	11702	2	4790	2	45154
7643	11703	1	4795	3	45159
7644	11703	0	4802	4	45166
7645	11704	1	4812	0	45176
7646	11706	2	4816	1	45180
7647	11708	2	4821	2	45185
7648	11712	4	4826	3	45190
7649	11714	2	4830	4	45194
7650	11715	1	4834	0	45198
7651	11718	3	4838	1	45202
7652	11721	3	4842	2	45206
7653	11723	2	4846	3	45210
7654	11723	0	4852	4	45216
7655	11723	0	4875	0	45239
7656	11723	0	4885	1	45249
7657	11726	3	4894	2	45258
7658	11726	0	4898	3	45262
7659	11726	0	4908	4	45272
7660	11727	1	4917	0	45281
7661	11730	3	4921	1	45285
7662	11730	0	4925	2	45289
7663	11732	2	4932	3	45296
7664	11734	2	4938	4	45302
7665	11735	1	4942	0	45306
7666	11738	3	4946	1	45310
7667	11741	3	4950	2	45314
7668	11743	2	4954	3	45318
7669	11745	2	4960	4	45324
7670	11746	1	4964	0	45328
7671	11749	3	4968	1	45332
7672	11752	3	4972	2	45336
7673	11754	2	4976	3	45340
7674	11756	2	4982	4	45346
7675	11757	1	4986	0	45350
7676	11759	2	4990	1	45354
7677	11761	2	4995	2	45359
7678	11765	4	5000	3	45364
7679	11765	0	5004	4	45368
7680	11766	1	5014	0	45378
7681	11768	2	5018	1	45382
7682	11771	3	5023	2	45387
7683	11771	0	5027	3	45391
7684	11771	0	5036	4	45400
7685	11772	1	5042	0	45406
7686	11775	3	5046	1	45410
7687	11778	3	5050	2	45414
7688	11782	4	5054	3	45418
7689	11782	0	5058	4	45422
7690	11783	1	5078	0	45442
7691	11783	0	5082	1	45446
7692	11786	3	5093	2	45457
7693	11786	0	5097	3	45461
7694	11786	0	5108	4	45472
7695	11787	1	5114	0	45478
7696	11790	3	5118	1	45482
7697	11792	2	5122	2	45486
7698	11794	2	5127	3	45491
7699	11794	0	5133	4	45497
7700	11795	1	5141	0	45505
7701	11798	3	5145	1	45509
7702	11801	3	5149	2	45513
7703	11801	0	5153	3	45517
7704	11801	0	5163	4	45527
7705	11802	1	5169	0	45533
7706	11805	3	5173	1	45537
7707	11808	3	5177	2	45541
7708	11810	2	5181	3	45545
7709	11812	2	5187	4	45551
7710	11813	1	5191	0	45555
7711	11816	3	5195	1	45559
7712	11818	2	5199	2	45563
7713	11820	2	5204	3	45568
7714	11820	0	5210	4	45574
7715	11821	1	5218	0	45582
7716	11823	2	5222	1	45586
7717	11824	1	5227	2	45591
7718	11826	2	5233	3	45597
7719	11826	0	5239	4	45603
7720	11827	1	5245	0	45609
7721	11830	3	5249	1	45613
7722	11833	3	5253	2	45617
7723	11835	2	5257	3	45621
7724	11837	2	5263	4	45627
7725	11837	0	5267	0	45631
7726	11840	3	5275	1	45639
7727	11842	2	5279	2	45643
7728	11844	2	5284	3	45648
